name,reviews_count,review_text,star_rating,date,Client_URL
Caleb Oladejo,6,"Highly disappointed in you.1. While I have replied to your email since this 9:23 am on Friday 26th September, this is the 3rd email I will send to you, without any reply. It's wrong, I also need my funds for God's sake.2. If you were really skeptical about my business activities, why did you proceed to remove your fee of 4% from the same funds that you are withholding from me? It's unfair. For God's sake, you removed your fee from my funds immediately while you held the same funds preventing me from accessing it.3. I could have easily used Selar to receive this payment from my customer if I had known you guys would treat me this way; it's like you're punishing me for using your platform, and it's okay, I'm learning my lesson. If this is how you react because my business is making a little progress, I don't think I can depend on you for larger sums.4. Please know that if I do not receive my funds latest Saturday 27th September 2025, 12 noon, I will consider closing all my accounts with your platform; I don't want a platform that will withhold my funds just because I made a sale (I didn't know it has become a crime to simply do my business).",1,"Sep 29, 2025",https://www.trustpilot.com/review/paystack.com?page=1
Eric Gitau,1,"I am completely disappointed by paystack,  they are literally thieves. I wonder how they still have an operating license with all this negative reviews.  This guys are killing you business, work with them at your own risk. It has been almost a month now i am yet to receive my payouts. My clients are fighting with me everyday since they have paid for the service but i haven't delivered simply because paystack has held the funds hostage and is no longer responding to my emails. This is the worst gateway you can ever think of using. Nkt",1,"Sep 16, 2025",https://www.trustpilot.com/review/paystack.com?page=1
Merveil Diatsonama,1,They are holding my money it’s been over 2 weeks I have sent them all the proof of tracking orders & conversations with clients to prove that all my customers received their orders they keep lying to me telling me they are reviewing & that they will get back to me it’s taking over 2 weeks just to look at tracking numbers it’s like they trying to find a way to steal my money. Dashboard number 1011436,1,"Sep 9, 2025",https://www.trustpilot.com/review/paystack.com?page=1
Carol Ken,1,My payouts have been pending a week now account PTCLab 1378788No longer responding my mails like previously. Send my monies am seeing a lot of negative reviews about keeping users funds 😕,1,"Sep 6, 2025",https://www.trustpilot.com/review/paystack.com?page=1
Sylvester Ngwu,1,,5,"Sep 3, 2025",https://www.trustpilot.com/review/paystack.com?page=1
Edmond Amos,1,"My experience with Paystack has been nothing short of a nightmare. They have withheld my payouts for one Month now, ignored all my follow-up emails, and offered no explanation or timeline for resolution.What’s worse is the complete silence from their so-called Business Review team. No transparency, no accountability, just holding people’s money hostage while pretending to be professional.If this is how they treat their users, then businesses should be very cautious before onboarding with them. A payment platform that can lock your funds without response is not safe to trust.At this point, Paystack feels more like a scam than a legitimate financial service. Proceed at your own risk.",1,"Sep 2, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Olamide Anifowoshe,1,,5,"Aug 23, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Olugbaro Olumide,1,they are scam i receive payment of 150k last week from my customer and the reason i use there app is to avoid fake transfers and also since last week they have not given me my money what they keep saying is we are reviewing my account since last week and my acct is already live which means it as been reviewed before till now they keep saying they are working on it and now the customer is messaging me that i should deliver the website i create for him and it is the oney i will use to buy a domain name and the person is even swearing for them they are thief,1,"Aug 13, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Ayomide Owolabi,1,"My small business has been under review by Paystack for nearly four months. In that time, they’ve held every naira we earned—leaving us in debt and unable to operate.I’ve submitted every document. Responded to every request. And still:❌ No payout❌ No timeline❌ No transparencyThis isn’t just a delay—it’s economic Sabotage.#PaystackReview #Vocbooks #SupportSmallBusiness #BusinessUnderReview #EntrepreneurSOS #NigeriaBusiness #KillerOfSmallBusinesses",1,"Aug 12, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Melissa Cutler,1,"@Paystack, your plugin prompts to create a beneficiary in my banking app, I trust it’s the merchants account, but surprise: payment goes to what looks like a personal account. I lose the money, get charged to reverse it, unsuccessful of course, and support ghosts me.",1,"Aug 12, 2025",https://www.trustpilot.com/review/paystack.com?page=2
mungai samuel,1,worst payment platform just dont risk trying them . read all reviews they are all negative showing a bad reputation company. save your earnings by not using paystack. i dont recomend them at all,1,"Aug 11, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Stephen Musyoki,2,All I can say ignore these negative review at your own peril. They'll do exactly what you hear people say and even they may do worse to punish you for believing them. Let them shut down their services if they cannot support merchants grow their businesses. Very disappointed with them.,1,"Aug 9, 2025",https://www.trustpilot.com/review/paystack.com?page=2
Kuriah George,2,"This level of incompetence is unacceptable. As a founder myself, I’m shocked by the sheer disregard for customer satisfaction. It’s businesses like yours that give Africa’s innovation scene a bad name. With such a poor track record, it’s a mystery how you even secure investor funding. Frankly, you should consider shutting down if this is the best you can offer",1,"Jul 5, 2025",https://www.trustpilot.com/review/paystack.com?page=2
OrevaGö Agency,2,"We post this review publicly at no pleasure or ours, as it remains the only option that we are left with, to prove to our clients that Paystack has indeed withheld their funds and not us.We are not convinced that you need to withhold client's funds to do your business reviews, which ought to be done, before approving any business to use your facilities.Despite knowing that withholding client's funds would disrupt service(s) delivery. And then you suddenly after getting the funds, you all go silent across all emails and socials.We hope this feedback might nudge Paystack to at the minimum, to respond to our emails and if possible, refund or reverse clients their monies.You do not need that to do your reviews.Based on our personal and recent experiences, we do not recommend any business to use Paystack, if you need to deliver services to your customers / clients within a short term. Use it if your funds can be allowed to wait for month undergoing review.Paystack, please do the right thing, and return our client's funds. Thank you.",1,"Jun 23, 2025",https://www.trustpilot.com/review/paystack.com?page=2
